
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 15:28:40 /api/trades ........................................................................ ~ 533.88ms
  2026-02-28 15:28:40 /api/missed-trades ................................................................. ~ 569.05ms
  2026-02-28 15:29:40 /api/analytics/dashboard-summary ................................................... ~ 501.49ms
  2026-02-28 15:29:40 /api/trades ........................................................................ ~ 517.02ms
  2026-02-28 15:29:40 /api/missed-trades ................................................................. ~ 537.27ms
  2026-02-28 15:30:40 /api/analytics/dashboard-summary ................................................... ~ 501.56ms
  2026-02-28 15:30:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 15:30:40 /api/missed-trades .................................................................. ~ 53.70ms
  2026-02-28 15:31:40 /api/analytics/dashboard-summary ................................................... ~ 516.15ms
  2026-02-28 15:31:40 /api/trades ........................................................................ ~ 515.53ms
  2026-02-28 15:31:40 /api/missed-trades ................................................................. ~ 556.30ms
  2026-02-28 15:32:40 /api/analytics/dashboard-summary ................................................... ~ 515.95ms
  2026-02-28 15:32:40 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 15:32:40 /api/missed-trades ................................................................. ~ 567.82ms
  2026-02-28 15:33:40 /api/analytics/dashboard-summary ..................................................... ~ 0.54ms
  2026-02-28 15:33:40 /api/trades ........................................................................ ~ 511.56ms
  2026-02-28 15:33:40 /api/missed-trades ................................................................. ~ 567.00ms
  2026-02-28 15:34:40 /api/analytics/dashboard-summary ..................................................... ~ 0.50ms
  2026-02-28 15:34:40 /api/trades ........................................................................ ~ 532.32ms
  2026-02-28 15:34:40 /api/missed-trades ................................................................. ~ 563.00ms
  2026-02-28 15:35:40 /api/analytics/dashboard-summary ................................................... ~ 502.28ms
  2026-02-28 15:35:40 /api/trades ........................................................................ ~ 528.09ms
